,best
30678,3.4657359027997265
30679,3.4657359027997265
30680,3.4657359027997265
30681,3.4657359027997265
30682,3.4657359027997265
30683,0.0
30684,0.0
30685,0.0
30686,0.0
30687,0.0
30688,3.970291913552122
30689,0.0
30690,3.9889840465642745
30691,0.0
30692,3.9889840465642745
30693,3.9889840465642745
30694,4.02535169073515
30695,1.6094379124341003
30696,3.1354942159291497
30697,3.1780538303479458
30698,3.1780538303479458
30699,3.1780538303479458
30700,2.3978952727983707
30701,0.0
30702,0.0
30703,0.0
30704,1.3862943611198906
30705,0.0
30706,0.0
30707,0.0
30708,0.0
30709,0.0
30710,0.0
30711,0.0
30712,0.0
30713,0.0
30714,0.0
30715,0.0
30716,2.772588722239781
30717,2.772588722239781
30718,0.0
30719,0.0
30720,0.0
30721,0.0
30722,0.0
30723,4.584967478670572
30724,0.0
30725,0.0
30726,1.0986122886681098
30727,3.4657359027997265
30728,2.833213344056216
30729,0.0
30730,0.0
30731,0.0
30732,0.0
30733,0.0
30734,0.0
30735,0.0
30736,2.5649493574615367
30737,1.791759469228055
30738,0.0
30739,2.772588722239781
30740,0.0
30741,0.0
30742,0.0
30743,1.0986122886681098
30744,1.0986122886681098
30745,0.0
30746,1.0986122886681098
30747,2.8903717578961645
30748,0.0
30749,2.302585092994046
30750,2.3978952727983707
30751,2.0794415416798357
30752,0.0
30753,1.791759469228055
30754,1.791759469228055
30755,0.0
30756,0.0
30757,0.0
30758,0.0
30759,3.295836866004329
30760,0.0
30761,1.9459101490553132
30762,2.0794415416798357
30763,2.0794415416798357
30764,3.4657359027997265
30765,2.1972245773362196
30766,0.0
30767,0.0
30768,2.5649493574615367
30769,1.0986122886681098
30770,1.9459101490553132
30771,0.0
30772,2.4849066497880004
30773,0.0
30774,0.0
30775,0.0
30776,3.6635616461296463
30777,3.295836866004329
30778,0.0
30779,2.70805020110221
30780,2.4849066497880004
30781,1.791759469228055
30782,1.0986122886681098
30783,3.2188758248682006
30784,3.091042453358316
30785,1.6094379124341003
30786,1.3862943611198906
30787,2.1972245773362196
30788,3.871201010907891
30789,1.0986122886681098
30790,5.583496308781699
30791,3.1780538303479458
30792,3.5553480614894135
30793,3.258096538021482
30794,2.0794415416798357
30795,2.0794415416798357
30796,4.127134385045092
30797,1.0986122886681098
30798,0.6931471805599453
30799,1.9459101490553132
30800,0.0
30801,0.0
30802,0.0
30803,3.4339872044851463
30804,0.0
30805,0.0
30806,0.6931471805599453
30807,0.0
30808,1.0986122886681098
30809,1.9459101490553132
30810,1.0986122886681098
30811,0.0
30812,0.0
30813,1.3862943611198906
30814,5.993961427306569
30815,2.772588722239781
30816,6.398594934535208
30817,3.9318256327243257
30818,7.078341579557671
30819,2.772588722239781
30820,1.3862943611198906
30821,0.6931471805599453
30822,0.6931471805599453
30823,0.0
30824,0.0
30825,0.6931471805599453
30826,1.3862943611198906
30827,0.0
30828,0.0
30829,0.0
30830,1.3862943611198906
30831,0.0
30832,5.860786223465865
30833,0.0
30834,0.0
30835,0.0
30836,6.90875477931522
30837,5.993961427306569
30838,0.0
30839,8.520188700396035
30840,5.135798437050262
30841,0.0
30842,2.70805020110221
30843,2.8903717578961645
30844,1.3862943611198906
30845,2.3978952727983707
30846,2.3978952727983707
30847,3.044522437723423
30848,3.4339872044851463
30849,2.1972245773362196
30850,0.6931471805599453
30851,0.0
30852,4.927253685157205
30853,0.0
30854,0.0
30855,1.6094379124341003
30856,5.017279836814924
30857,6.2166061010848646
30858,0.0
30859,3.970291913552122
30860,3.4339872044851463
30861,3.1354942159291497
30862,2.772588722239781
30863,3.4011973816621555
30864,0.0
30865,0.0
30866,0.0
30867,0.0
30868,0.0
30869,0.0
30870,0.0
30871,0.0
30872,0.0
30873,0.0
30874,0.0
30875,0.0
30876,0.0
30877,0.0
30878,0.0
30879,0.0
30880,0.0
30881,0.0
30882,0.0
30883,0.0
30884,0.0
30885,5.707110264748875
30886,0.0
30887,0.0
30888,0.0
30889,3.258096538021482
30890,0.0
30891,0.0
30892,5.303304908059076
30893,0.6931471805599453
30894,0.0
30895,0.0
30896,0.0
30897,0.0
30898,2.9444389791664403
30899,0.0
30900,0.0
30901,0.0
30902,0.0
30903,0.0
30904,0.0
30905,1.0986122886681098
30906,0.0
30907,0.0
30908,1.0986122886681098
30909,4.74493212836325
30910,2.1972245773362196
30911,2.4849066497880004
30912,3.4339872044851463
30913,0.0
30914,5.968707559985366
30915,5.966146739123692
30916,5.3471075307174685
30917,0.0
30918,0.0
30919,0.6931471805599453
30920,0.0
30921,0.0
30922,3.2188758248682006
30923,2.3978952727983707
30924,3.6375861597263857
30925,2.8903717578961645
30926,0.0
30927,4.204692619390966
30928,3.2188758248682006
30929,3.295836866004329
30930,0.0
30931,3.367295829986474
30932,2.4849066497880004
30933,3.4657359027997265
30934,0.0
30935,0.0
30936,4.127134385045092
30937,3.332204510175204
30938,3.044522437723423
30939,3.828641396489095
30940,3.2188758248682006
30941,4.897839799950911
30942,3.044522437723423
30943,5.5254529391317835
30944,3.4657359027997265
30945,0.0
30946,0.0
30947,0.0
30948,5.017279836814924
30949,4.04305126783455
30950,3.5263605246161616
30951,2.3978952727983707
30952,2.4849066497880004
30953,3.6888794541139363
30954,2.4849066497880004
30955,1.791759469228055
30956,0.0
30957,0.0
30958,3.044522437723423
30959,0.0
30960,0.0
30961,1.9459101490553132
30962,3.4339872044851463
30963,3.091042453358316
30964,3.295836866004329
30965,2.772588722239781
30966,0.6931471805599453
30967,0.0
30968,1.9459101490553132
30969,4.2626798770413155
30970,3.58351893845611
30971,5.0106352940962555
30972,2.3978952727983707
30973,4.248495242049359
30974,0.0
30975,1.0986122886681098
30976,3.970291913552122
30977,3.2188758248682006
30978,4.624972813284271
30979,3.9512437185814275
30980,1.9459101490553132
30981,1.9459101490553132
30982,2.3978952727983707
30983,0.6931471805599453
30984,2.8903717578961645
30985,1.791759469228055
30986,1.6094379124341003
30987,2.6390573296152584
30988,2.6390573296152584
30989,2.6390573296152584
30990,2.5649493574615367
30991,2.6390573296152584
30992,2.5649493574615367
30993,1.791759469228055
30994,3.4339872044851463
30995,1.0986122886681098
30996,2.833213344056216
30997,0.0
30998,0.0
30999,0.0
31000,0.0
31001,2.1972245773362196
31002,1.0986122886681098
31003,0.0
31004,0.6931471805599453
31005,2.1972245773362196
31006,0.6931471805599453
31007,0.6931471805599453
31008,3.871201010907891
31009,2.3978952727983707
31010,0.0
31011,0.0
31012,0.0
31013,0.0
31014,0.0
31015,0.0
31016,0.0
31017,1.6094379124341003
31018,5.0238805208462765
31019,0.6931471805599453
31020,0.6931471805599453
31021,0.0
31022,2.4849066497880004
31023,3.367295829986474
31024,3.091042453358316
31025,0.0
31026,0.0
31027,0.0
31028,0.0
31029,0.0
31030,1.6094379124341003
31031,1.6094379124341003
31032,1.3862943611198906
31033,2.3978952727983707
31034,1.0986122886681098
31035,0.0
31036,0.6931471805599453
31037,3.970291913552122
31038,3.6109179126442243
31039,1.9459101490553132
31040,3.5263605246161616
31041,2.3978952727983707
31042,2.833213344056216
31043,2.772588722239781
31044,0.0
31045,4.127134385045092
31046,0.0
31047,0.0
31048,5.993961427306569
31049,3.4339872044851463
31050,1.0986122886681098
31051,0.0
31052,0.0
31053,0.0
31054,0.0
31055,0.0
31056,0.0
31057,0.0
31058,0.0
31059,0.0
31060,0.0
31061,0.0
31062,0.0
31063,0.0
31064,0.0
31065,2.9444389791664403
31066,0.6931471805599453
31067,0.0
31068,0.0
31069,0.0
31070,0.0
31071,0.0
31072,0.0
31073,1.0986122886681098
31074,3.258096538021482
31075,0.0
31076,1.6094379124341003
31077,1.791759469228055
31078,0.0
31079,0.0
31080,0.0
31081,1.0986122886681098
31082,0.0
31083,1.0986122886681098
31084,0.0
31085,4.406719247264253
31086,0.0
31087,0.0
31088,0.6931471805599453
31089,0.0
31090,1.9459101490553132
31091,0.0
31092,4.276666119016055
31093,0.0
31094,0.6931471805599453
31095,1.9459101490553132
31096,0.0
31097,0.0
31098,1.3862943611198906
31099,0.0
31100,4.919980925828125
31101,4.276666119016055
31102,0.0
31103,0.0
31104,0.0
31105,0.0
31106,3.258096538021482
31107,3.9512437185814275
31108,0.0
31109,0.0
31110,0.0
31111,0.0
31112,0.0
31113,0.0
31114,2.8903717578961645
31115,0.0
31116,1.0986122886681098
31117,4.61512051684126
31118,2.4849066497880004
31119,0.0
31120,0.0
31121,2.6390573296152584
31122,0.0
31123,0.0
31124,2.833213344056216
31125,1.9459101490553132
31126,1.9459101490553132
31127,2.1972245773362196
31128,2.0794415416798357
31129,2.1972245773362196
31130,1.791759469228055
31131,0.0
31132,2.6390573296152584
31133,2.70805020110221
31134,4.04305126783455
31135,3.784189633918261
31136,3.713572066704308
31137,0.0
31138,1.791759469228055
31139,0.0
31140,2.3978952727983707
31141,1.6094379124341003
31142,2.1972245773362196
31143,4.9344739331306915
31144,3.6888794541139363
31145,3.8066624897703196
31146,0.6931471805599453
31147,3.9318256327243257
31148,4.007333185232471
31149,0.0
31150,0.0
31151,2.833213344056216
31152,2.5649493574615367
31153,0.0
31154,2.0794415416798357
31155,0.0
31156,0.0
31157,0.0
31158,2.1972245773362196
31159,0.0
31160,0.0
31161,2.6390573296152584
31162,2.9444389791664403
31163,0.0
31164,2.4849066497880004
31165,0.0
31166,2.5649493574615367
31167,2.4849066497880004
31168,3.1780538303479458
31169,0.0
31170,1.6094379124341003
31171,4.04305126783455
31172,0.0
31173,5.41610040220442
31174,0.0
31175,2.4849066497880004
31176,2.0794415416798357
31177,2.0794415416798357
31178,2.9444389791664403
31179,0.0
31180,1.791759469228055
31181,0.0
31182,0.0
31183,0.0
31184,0.0
31185,0.0
31186,0.0
31187,0.0
31188,0.0
31189,0.0
31190,2.4849066497880004
31191,2.3978952727983707
31192,0.0
31193,3.044522437723423
31194,3.295836866004329
31195,3.332204510175204
31196,3.295836866004329
31197,0.0
31198,0.0
31199,4.394449154672439
31200,2.0794415416798357
31201,2.772588722239781
31202,0.0
31203,4.61512051684126
31204,0.0
31205,0.0
31206,2.4849066497880004
31207,0.0
31208,0.0
31209,4.0943445622221
31210,0.0
31211,1.6094379124341003
31212,0.0
31213,3.8918202981106265
31214,3.367295829986474
31215,1.3862943611198906
31216,1.3862943611198906
31217,0.6931471805599453
31218,1.6094379124341003
31219,0.0
31220,0.0
31221,0.0
31222,0.0
31223,0.0
31224,4.74493212836325
31225,0.0
31226,0.0
31227,0.0
31228,0.0
31229,0.0
31230,1.791759469228055
31231,0.0
31232,0.0
31233,3.4011973816621555
31234,0.0
31235,3.4011973816621555
31236,0.0
31237,3.4011973816621555
31238,0.0
31239,3.4011973816621555
31240,3.4011973816621555
31241,0.0
31242,1.9459101490553132
31243,0.0
31244,1.791759469228055
31245,0.0
31246,0.0
31247,2.772588722239781
31248,3.58351893845611
31249,2.1972245773362196
31250,0.0
31251,2.1972245773362196
31252,2.833213344056216
31253,3.367295829986474
31254,0.0
31255,1.6094379124341003
31256,0.0
31257,1.3862943611198906
31258,0.0
31259,0.0
31260,0.0
31261,5.303304908059076
31262,1.0986122886681098
31263,0.0
31264,5.707110264748875
31265,0.0
31266,3.258096538021482
31267,2.9444389791664403
31268,1.6094379124341003
31269,1.3862943611198906
31270,0.0
31271,1.6094379124341003
31272,2.833213344056216
31273,2.833213344056216
31274,0.0
31275,2.5649493574615367
31276,0.0
31277,0.0
31278,0.0
31279,0.6931471805599453
31280,0.6931471805599453
31281,0.6931471805599453
31282,0.6931471805599453
31283,1.6094379124341003
31284,1.6094379124341003
31285,1.6094379124341003
31286,1.6094379124341003
31287,1.6094379124341003
31288,1.6094379124341003
31289,1.6094379124341003
31290,1.791759469228055
31291,1.6094379124341003
31292,1.6094379124341003
31293,1.6094379124341003
31294,0.0
31295,2.6390573296152584
31296,0.0
31297,0.6931471805599453
31298,2.0794415416798357
31299,0.6931471805599453
31300,0.0
31301,0.0
31302,0.0
31303,0.0
31304,0.0
31305,0.0
31306,0.0
31307,0.0
31308,0.0
31309,0.0
31310,0.0
31311,1.0986122886681098
31312,1.0986122886681098
31313,1.0986122886681098
31314,1.0986122886681098
31315,1.791759469228055
31316,1.9459101490553132
31317,1.6094379124341003
31318,2.995732273553991
31319,0.6931471805599453
31320,0.6931471805599453
31321,0.0
31322,0.0
31323,0.6931471805599453
31324,1.0986122886681098
31325,1.0986122886681098
31326,1.6094379124341003
31327,0.0
31328,1.3862943611198906
31329,3.4339872044851463
31330,1.3862943611198906
31331,0.0
31332,1.3862943611198906
31333,0.6931471805599453
31334,1.0986122886681098
31335,0.0
31336,1.0986122886681098
31337,0.6931471805599453
31338,1.6094379124341003
31339,0.0
31340,0.0
31341,0.0
31342,0.6931471805599453
31343,2.0794415416798357
31344,0.0
31345,1.0986122886681098
31346,0.6931471805599453
31347,0.0
31348,0.0
31349,1.9459101490553132
31350,0.6931471805599453
31351,0.0
31352,1.6094379124341003
31353,0.0
31354,1.3862943611198906
31355,0.6931471805599453
31356,0.0
31357,2.3978952727983707
31358,1.3862943611198906
31359,1.3862943611198906
31360,0.6931471805599453
31361,1.0986122886681098
31362,1.791759469228055
31363,0.0
31364,2.3978952727983707
31365,0.0
31366,0.0
31367,0.0
31368,0.0
31369,0.0
31370,0.0
31371,0.0
31372,0.0
31373,0.0
31374,0.0
31375,0.0
31376,0.0
31377,0.0
31378,0.0
31379,1.0986122886681098
31380,0.0
31381,0.0
31382,0.0
31383,0.0
31384,0.0
31385,0.0
31386,0.0
31387,0.0
31388,0.0
31389,0.0
31390,0.0
31391,0.0
31392,0.0
31393,0.0
31394,0.0
31395,0.0
31396,0.0
31397,0.0
31398,1.0986122886681098
31399,2.70805020110221
31400,0.0
31401,0.0
31402,0.0
31403,2.3978952727983707
31404,0.0
31405,0.0
31406,0.0
31407,0.0
31408,0.0
31409,0.0
31410,0.0
31411,0.0
31412,0.0
31413,0.0
31414,0.0
31415,0.0
31416,1.3862943611198906
31417,3.5553480614894135
31418,1.0986122886681098
31419,1.0986122886681098
31420,1.0986122886681098
31421,0.0
31422,3.091042453358316
31423,2.0794415416798357
31424,1.3862943611198906
31425,0.6931471805599453
31426,2.1972245773362196
31427,2.0794415416798357
31428,3.091042453358316
31429,3.1780538303479458
31430,2.0794415416798357
31431,4.543294782270004
31432,4.248495242049359
31433,2.1972245773362196
31434,3.6109179126442243
31435,1.9459101490553132
31436,3.9512437185814275
31437,4.23410650459726
31438,0.0
31439,2.1972245773362196
31440,4.709530201312334
31441,3.2188758248682006
31442,2.5649493574615367
31443,5.017279836814924
31444,1.0986122886681098
31445,2.833213344056216
31446,2.1972245773362196
31447,3.828641396489095
31448,3.828641396489095
31449,2.3978952727983707
31450,3.4657359027997265
31451,2.995732273553991
31452,3.1354942159291497
31453,1.3862943611198906
31454,3.044522437723423
31455,2.3978952727983707
31456,1.9459101490553132
31457,2.70805020110221
31458,2.4849066497880004
31459,5.996452088619021
31460,3.258096538021482
31461,3.258096538021482
31462,3.9512437185814275
31463,3.332204510175204
31464,1.0986122886681098
31465,2.4849066497880004
31466,2.1972245773362196
31467,2.9444389791664403
31468,0.0
31469,0.0
31470,0.0
31471,0.0
31472,0.0
31473,2.4849066497880004
31474,0.0
31475,0.0
31476,0.0
31477,2.772588722239781
31478,3.8918202981106265
31479,3.1780538303479458
31480,3.258096538021482
31481,2.0794415416798357
31482,3.6109179126442243
31483,0.0
31484,1.6094379124341003
31485,1.6094379124341003
31486,3.295836866004329
31487,2.9444389791664403
31488,5.420534999272286
31489,1.6094379124341003
31490,1.791759469228055
31491,1.3862943611198906
31492,1.791759469228055
31493,1.9459101490553132
31494,2.9444389791664403
31495,0.0
31496,1.791759469228055
31497,1.791759469228055
31498,3.091042453358316
31499,1.3862943611198906
31500,1.3862943611198906
31501,0.0
31502,2.995732273553991
31503,3.044522437723423
31504,3.044522437723423
31505,0.0
31506,3.332204510175204
31507,0.0
31508,0.0
31509,0.6931471805599453
31510,0.0
31511,0.0
31512,0.0
31513,3.58351893845611
31514,0.0
31515,0.0
31516,0.0
31517,0.0
31518,0.0
31519,0.0
31520,0.0
31521,0.0
31522,0.0
31523,1.0986122886681098
31524,0.0
31525,0.0
31526,0.0
31527,0.0
31528,0.0
31529,0.0
31530,0.0
31531,0.0
31532,0.0
31533,0.0
31534,2.833213344056216
31535,4.61512051684126
31536,1.0986122886681098
31537,0.0
31538,8.790877754224164
31539,0.6931471805599453
31540,0.6931471805599453
31541,1.6094379124341003
31542,1.6094379124341003
31543,5.54907608489522
31544,1.0986122886681098
31545,1.0986122886681098
31546,0.6931471805599453
31547,0.0
31548,0.6931471805599453
31549,1.6094379124341003
31550,1.0986122886681098
31551,4.2626798770413155
31552,1.0986122886681098
31553,3.4011973816621555
31554,0.6931471805599453
31555,1.9459101490553132
31556,1.791759469228055
31557,1.0986122886681098
31558,1.0986122886681098
31559,0.0
31560,5.017279836814924
31561,4.110873864173311
31562,0.6931471805599453
31563,1.791759469228055
31564,1.6094379124341003
31565,1.0986122886681098
31566,2.772588722239781
31567,0.6931471805599453
31568,0.6931471805599453
31569,0.6931471805599453
31570,2.1972245773362196
31571,4.143134726391533
31572,0.6931471805599453
31573,1.6094379124341003
31574,3.9318256327243257
31575,0.6931471805599453
31576,1.3862943611198906
31577,0.6931471805599453
31578,0.6931471805599453
31579,2.0794415416798357
31580,0.0
31581,0.6931471805599453
31582,2.0794415416798357
31583,0.6931471805599453
31584,3.258096538021482
31585,2.6390573296152584
31586,0.6931471805599453
31587,0.6931471805599453
31588,3.2188758248682006
31589,1.0986122886681098
31590,0.6931471805599453
31591,0.6931471805599453
31592,5.771441123130016
31593,0.6931471805599453
31594,0.6931471805599453
31595,2.70805020110221
31596,3.2188758248682006
31597,0.6931471805599453
31598,1.791759469228055
31599,0.6931471805599453
31600,0.6931471805599453
31601,1.0986122886681098
31602,1.0986122886681098
31603,0.6931471805599453
31604,4.330733340286331
31605,0.6931471805599453
31606,0.6931471805599453
31607,0.6931471805599453
31608,1.3862943611198906
31609,3.713572066704308
31610,2.1972245773362196
31611,2.3978952727983707
31612,1.0986122886681098
31613,1.0986122886681098
31614,1.0986122886681098
31615,0.0
31616,1.0986122886681098
31617,1.0986122886681098
31618,2.772588722239781
31619,2.3978952727983707
31620,2.3978952727983707
31621,4.110873864173311
31622,4.23410650459726
31623,4.23410650459726
31624,3.713572066704308
31625,3.6635616461296463
31626,1.791759469228055
31627,2.3978952727983707
31628,0.6931471805599453
31629,0.6931471805599453
31630,3.2188758248682006
31631,3.367295829986474
31632,1.0986122886681098
31633,1.0986122886681098
31634,2.0794415416798357
31635,3.044522437723423
31636,1.791759469228055
31637,2.8903717578961645
31638,1.0986122886681098
31639,0.6931471805599453
31640,3.044522437723423
31641,0.6931471805599453
31642,2.1972245773362196
31643,0.6931471805599453
31644,1.6094379124341003
31645,0.6931471805599453
31646,1.3862943611198906
31647,0.0
31648,0.6931471805599453
31649,3.58351893845611
31650,3.6888794541139363
31651,0.6931471805599453
31652,2.0794415416798357
31653,2.3978952727983707
31654,3.044522437723423
31655,0.0
31656,2.772588722239781
31657,1.791759469228055
31658,1.0986122886681098
31659,1.791759469228055
31660,0.6931471805599453
31661,1.0986122886681098
31662,1.791759469228055
31663,1.3862943611198906
31664,1.791759469228055
31665,2.0794415416798357
31666,1.6094379124341003
31667,3.4339872044851463
31668,0.6931471805599453
31669,1.0986122886681098
31670,0.0
31671,1.3862943611198906
31672,3.9318256327243257
31673,0.6931471805599453
31674,2.70805020110221
31675,1.0986122886681098
31676,1.0986122886681098
31677,1.791759469228055
31678,1.3862943611198906
31679,1.0986122886681098
31680,0.6931471805599453
31681,1.3862943611198906
31682,1.0986122886681098
31683,1.3862943611198906
31684,1.0986122886681098
31685,1.0986122886681098
31686,0.6931471805599453
31687,2.1972245773362196
31688,1.9459101490553132
31689,0.6931471805599453
31690,3.091042453358316
31691,3.4011973816621555
31692,3.784189633918261
31693,0.0
31694,0.0
31695,2.70805020110221
31696,0.6931471805599453
31697,0.6931471805599453
31698,0.6931471805599453
31699,1.3862943611198906
31700,1.6094379124341003
31701,1.9459101490553132
31702,1.3862943611198906
31703,1.9459101490553132
31704,1.791759469228055
31705,2.1972245773362196
31706,1.0986122886681098
31707,2.0794415416798357
31708,3.58351893845611
31709,1.0986122886681098
31710,4.61512051684126
31711,1.3862943611198906
31712,1.791759469228055
31713,2.0794415416798357
31714,1.791759469228055
31715,1.9459101490553132
31716,0.6931471805599453
31717,2.1972245773362196
31718,1.9459101490553132
31719,1.791759469228055
31720,2.3978952727983707
31721,2.8903717578961645
31722,2.5649493574615367
31723,1.0986122886681098
31724,2.833213344056216
31725,1.0986122886681098
31726,3.044522437723423
31727,3.1354942159291497
31728,5.303304908059076
31729,2.302585092994046
31730,3.1780538303479458
31731,2.302585092994046
31732,2.70805020110221
31733,1.3862943611198906
31734,2.772588722239781
31735,0.6931471805599453
31736,1.6094379124341003
31737,1.0986122886681098
31738,2.6390573296152584
31739,1.0986122886681098
31740,1.3862943611198906
31741,3.2188758248682006
31742,2.3978952727983707
31743,2.3978952727983707
31744,2.3978952727983707
31745,2.302585092994046
31746,2.1972245773362196
31747,0.6931471805599453
31748,3.4965075614664802
31749,1.3862943611198906
31750,1.0986122886681098
31751,0.6931471805599453
31752,1.6094379124341003
31753,2.995732273553991
31754,1.6094379124341003
31755,1.3862943611198906
31756,0.0
31757,3.295836866004329
31758,3.1354942159291497
31759,1.6094379124341003
31760,2.1972245773362196
31761,3.1354942159291497
31762,2.1972245773362196
31763,1.6094379124341003
31764,1.3862943611198906
31765,1.6094379124341003
31766,0.0
31767,2.3978952727983707
31768,1.3862943611198906
31769,2.6390573296152584
31770,1.9459101490553132
31771,2.3978952727983707
31772,2.1972245773362196
31773,2.302585092994046
31774,1.791759469228055
31775,0.0
31776,0.0
31777,2.3978952727983707
31778,1.0986122886681098
31779,2.833213344056216
31780,1.0986122886681098
31781,1.0986122886681098
31782,1.0986122886681098
31783,0.0
31784,1.6094379124341003
31785,1.791759469228055
31786,3.2188758248682006
31787,3.713572066704308
31788,4.110873864173311
31789,1.0986122886681098
31790,2.0794415416798357
31791,0.6931471805599453
31792,1.3862943611198906
31793,3.5263605246161616
31794,0.6931471805599453
31795,1.3862943611198906
31796,1.3862943611198906
31797,0.6931471805599453
31798,2.995732273553991
31799,2.995732273553991
31800,0.6931471805599453
31801,2.1972245773362196
31802,1.6094379124341003
31803,3.2188758248682006
31804,3.258096538021482
31805,2.0794415416798357
31806,3.4011973816621555
31807,1.6094379124341003
31808,2.772588722239781
31809,1.0986122886681098
31810,3.044522437723423
31811,0.6931471805599453
31812,0.6931471805599453
31813,3.6635616461296463
31814,3.367295829986474
31815,1.0986122886681098
31816,3.044522437723423
31817,2.3978952727983707
31818,1.3862943611198906
31819,2.0794415416798357
31820,0.6931471805599453
31821,0.6931471805599453
31822,1.0986122886681098
31823,3.4339872044851463
31824,1.0986122886681098
31825,3.044522437723423
31826,2.5649493574615367
31827,2.6390573296152584
31828,1.0986122886681098
31829,1.6094379124341003
31830,2.5649493574615367
31831,1.0986122886681098
31832,1.6094379124341003
31833,1.3862943611198906
31834,0.6931471805599453
31835,1.0986122886681098
31836,1.6094379124341003
31837,1.0986122886681098
31838,1.0986122886681098
31839,0.6931471805599453
31840,0.6931471805599453
31841,1.6094379124341003
31842,0.6931471805599453
31843,3.258096538021482
31844,0.6931471805599453
31845,2.0794415416798357
31846,0.6931471805599453
31847,4.897839799950911
31848,1.0986122886681098
31849,5.017279836814924
31850,2.3978952727983707
31851,1.6094379124341003
31852,0.6931471805599453
31853,1.0986122886681098
31854,2.833213344056216
31855,3.713572066704308
31856,2.4849066497880004
31857,1.6094379124341003
31858,2.302585092994046
31859,0.6931471805599453
31860,1.9459101490553132
31861,1.791759469228055
31862,1.0986122886681098
31863,1.0986122886681098
31864,1.9459101490553132
31865,1.791759469228055
31866,3.4657359027997265
31867,3.258096538021482
31868,2.0794415416798357
31869,1.791759469228055
31870,1.0986122886681098
31871,1.6094379124341003
31872,1.0986122886681098
31873,1.791759469228055
31874,1.0986122886681098
31875,1.0986122886681098
31876,5.303304908059076
31877,0.0
31878,0.6931471805599453
31879,0.6931471805599453
31880,3.258096538021482
31881,3.970291913552122
31882,2.6390573296152584
31883,3.828641396489095
31884,3.9318256327243257
31885,1.791759469228055
31886,3.4339872044851463
31887,5.5254529391317835
31888,0.0
31889,3.6635616461296463
31890,3.6375861597263857
31891,4.2626798770413155
31892,2.3978952727983707
31893,3.713572066704308
31894,3.713572066704308
31895,3.9889840465642745
31896,3.713572066704308
31897,3.713572066704308
31898,1.3862943611198906
31899,0.0
31900,3.9512437185814275
31901,3.2188758248682006
31902,2.5649493574615367
31903,2.5649493574615367
31904,3.58351893845611
31905,1.6094379124341003
31906,3.58351893845611
31907,4.31748811353631
31908,0.0
31909,0.0
31910,1.3862943611198906
31911,1.9459101490553132
31912,1.3862943611198906
31913,3.4965075614664802
31914,0.0
31915,3.4339872044851463
31916,0.0
31917,1.6094379124341003
31918,1.6094379124341003
31919,1.6094379124341003
31920,0.0
31921,3.4965075614664802
31922,3.044522437723423
31923,2.3978952727983707
31924,0.6931471805599453
31925,2.3978952727983707
31926,1.3862943611198906
31927,3.091042453358316
31928,1.791759469228055
31929,0.0
31930,4.51085950651685
31931,3.9318256327243257
31932,4.2626798770413155
31933,0.6931471805599453
31934,3.044522437723423
31935,3.091042453358316
31936,3.258096538021482
31937,1.3862943611198906
31938,4.61512051684126
31939,1.6094379124341003
31940,3.4339872044851463
31941,1.0986122886681098
31942,0.6931471805599453
31943,1.0986122886681098
31944,0.6931471805599453
31945,0.6931471805599453
31946,1.0986122886681098
31947,1.9459101490553132
31948,0.6931471805599453
31949,0.6931471805599453
31950,0.6931471805599453
31951,1.0986122886681098
31952,1.0986122886681098
31953,0.6931471805599453
31954,1.0986122886681098
31955,0.0
31956,3.367295829986474
31957,0.6931471805599453
31958,3.5263605246161616
31959,0.0
31960,0.0
31961,0.6931471805599453
31962,2.6390573296152584
31963,0.6931471805599453
31964,1.0986122886681098
31965,0.6931471805599453
31966,0.6931471805599453
31967,0.0
31968,2.1972245773362196
31969,0.0
31970,0.0
31971,0.6931471805599453
31972,1.0986122886681098
31973,0.6931471805599453
31974,0.6931471805599453
31975,1.0986122886681098
31976,1.0986122886681098
31977,0.0
31978,0.6931471805599453
31979,0.6931471805599453
31980,0.6931471805599453
31981,0.6931471805599453
31982,1.9459101490553132
31983,1.3862943611198906
31984,0.6931471805599453
31985,0.6931471805599453
31986,0.6931471805599453
31987,0.6931471805599453
31988,0.6931471805599453
31989,1.0986122886681098
31990,0.6931471805599453
31991,0.6931471805599453
31992,0.6931471805599453
31993,0.6931471805599453
31994,0.6931471805599453
31995,0.6931471805599453
31996,0.6931471805599453
31997,0.6931471805599453
31998,0.6931471805599453
31999,0.6931471805599453
32000,0.6931471805599453
32001,0.6931471805599453
32002,0.6931471805599453
32003,0.0
32004,0.6931471805599453
32005,0.6931471805599453
32006,0.6931471805599453
32007,0.6931471805599453
32008,0.0
32009,0.6931471805599453
32010,0.6931471805599453
32011,0.6931471805599453
32012,0.6931471805599453
32013,0.0
32014,0.0
32015,0.0
32016,0.0
32017,0.0
32018,0.0
32019,0.6931471805599453
32020,0.6931471805599453
32021,1.791759469228055
32022,0.6931471805599453
32023,1.3862943611198906
32024,0.6931471805599453
32025,0.0
32026,2.70805020110221
32027,0.0
32028,2.5649493574615367
32029,0.0
32030,0.0
32031,0.6931471805599453
32032,1.3862943611198906
32033,1.3862943611198906
32034,1.0986122886681098
32035,0.6931471805599453
32036,0.0
32037,0.6931471805599453
32038,0.0
32039,0.0
32040,1.3862943611198906
32041,0.6931471805599453
32042,0.6931471805599453
32043,0.6931471805599453
32044,1.791759469228055
